Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
65593.0,-0.063768,0.555671,1.21123,-0.46333,0.945804,0.908096,0.156131,0.274973,-0.195208,-0.815424,0.727451,0.308248,0.291393,1.254589,-0.611513,-0.264515,-2.385871,0.476689,-0.992014,0.170592,-1.596607,0.145901,0.227689,-0.145493,-0.233003,-0.6185,1.437959,-0.976658,62.96,0
65615.0,1.729534,-0.261631,1.495504,0.100125,0.8246,-1.127695,-1.699086,1.34076,1.525125,-0.755692,1.790604,-1.914448,-0.01122,-0.571674,-0.125203,1.286725,-1.693514,0.236875,-1.581274,-0.838324,0.453081,0.026825,0.176009,-1.332205,1.196143,-0.785124,0.959264,-0.128844,74.08,0
65664.0,0.919853,1.806284,-0.15542,1.930138,0.668369,0.27547,-1.175704,-0.512485,0.377149,-0.28905,0.397537,0.3413,-1.101827,-0.499481,1.35058,-0.502658,-1.269059,-0.844444,0.784625,-0.515349,-1.356223,-0.355138,0.569841,-0.757348,0.485828,0.328573,0.193623,-0.90706,8.91,0
65664.0,-1.159041,1.134498,0.671935,0.334693,0.361123,0.724863,-0.570783,0.972804,-0.299167,-0.211068,1.597528,0.651948,-0.674746,0.518668,-0.350281,0.005091,0.288795,-1.670307,-0.448663,-0.33243,0.155529,-1.386617,-1.552012,0.154108,1.174108,0.284393,2.560799,-0.163262,18.15,0
65705.0,-0.094143,-0.750187,1.397157,-0.720458,0.099564,-2.322468,1.337313,0.788033,-0.207001,-0.169891,0.312824,2.053751,-0.457699,0.352844,-1.269902,0.984896,1.218591,-0.856441,-0.314936,1.302631,0.225163,-1.467356,1.101172,-0.370874,-1.085,0.696917,2.306626,0.116488,7.27,0
65779.0,-0.182014,-1.620733,-1.327166,-2.114105,-0.882994,-0.790201,-0.837612,-0.266141,-0.063881,-1.099499,-0.124121,0.619523,1.007385,0.455276,1.355276,-1.493835,-2.973208,0.534982,1.555045,-1.511657,-0.252645,-0.46095,1.693542,0.499672,-0.176493,1.116869,0.175757,-0.787995,3.75,0
65791.0,1.138694,-1.543502,-0.267284,-0.336517,2.422032,-1.60239,-1.062403,0.845782,-0.809873,0.321372,-0.296441,-0.736198,0.116094,0.591337,-0.885697,-1.214637,-0.300685,-0.58112,0.561237,0.113749,0.364449,-0.051271,-0.59976,1.491421,0.271715,-1.621309,0.41983,-1.400722,14.62,0
65794.0,0.392332,1.331324,0.159762,2.150705,-1.388391,0.853185,-0.301454,-1.075329,1.537846,-0.230834,0.009513,-0.035773,2.564338,0.700132,1.175014,-0.855097,-0.942972,-0.713541,-0.421579,-1.050804,-0.306144,1.267632,0.065384,-1.951551,1.437165,-1.588313,1.209601,-0.093896,31.56,0
65804.0,2.633692,1.685657,0.657971,-0.039628,1.482716,0.142213,0.568112,0.192583,-0.679106,0.34905,-0.791987,0.756921,-0.001287,-0.543405,-0.68149,1.715491,-1.093854,0.31711,-1.177919,0.442823,-0.334171,0.086395,-0.420405,-2.084407,0.351255,0.27491,-1.071339,0.061116,22.38,0
65826.0,0.285414,0.386846,0.064293,-0.709667,0.793063,0.3331,-1.943613,-0.451828,0.652395,1.706555,0.207678,-1.283289,-1.678793,0.080253,-0.169599,0.362988,-1.113297,0.227567,-0.090645,-0.940229,1.587772,0.860464,-0.131114,-1.348451,0.488634,-0.683566,0.663999,0.407266,19.79,0
65834.0,-1.028276,-0.030789,0.975395,-1.574958,0.338515,1.670168,-1.088926,-1.74135,2.700136,-2.324444,-0.078075,1.190126,1.345388,0.299467,1.500476,-0.231982,-0.471517,0.135719,0.405639,0.45403,-0.957378,0.088594,-1.057813,-0.162743,0.592436,0.536782,1.955349,-0.516546,70.82,0
65890.0,1.054736,2.019274,2.309473,1.052078,-1.395574,-0.989932,-0.865835,0.135991,1.917466,-0.140537,-0.758182,1.230213,-0.479817,1.020035,-0.36122,0.912847,0.270647,-0.292752,-1.426174,0.050179,-1.276158,0.371892,0.941558,0.570326,-0.044279,-0.055603,0.72489,-0.607677,3.59,0
65897.0,0.189295,-1.383786,-0.731343,0.251921,-1.339611,0.199351,0.648865,-0.701813,0.339615,-1.354048,0.451687,-0.460149,-0.967384,-0.362639,-1.190835,0.766201,0.126445,1.037539,-1.808786,0.893151,-1.637677,-0.055708,2.393429,-1.595116,-0.001572,-1.057454,-0.590969,-1.002711,47.62,0
65904.0,-2.662287,0.512689,0.016823,-0.944532,1.248628,0.534453,0.003306,0.533904,0.540811,-0.041229,0.444539,0.238874,-0.37871,-0.713513,-0.687646,-0.912326,-0.161326,0.509574,0.902873,0.20811,1.096949,-1.153859,1.055907,0.979373,-1.410827,-1.172413,-0.673505,0.478792,9.99,0
65908.0,-2.274407,0.257937,0.55846,1.834779,1.477143,-0.422393,-0.621908,1.127858,1.263315,0.535445,-1.220861,-0.038596,-0.563613,-1.231209,0.28205,-0.900877,2.278065,-1.046449,-2.38692,0.190845,1.525665,0.160529,-0.531717,-1.07096,-1.445876,-0.594465,-1.027917,0.180261,68.31,0
65928.0,-0.154428,0.070214,-0.896243,-0.190508,0.95933,-1.789653,-0.852208,-0.318775,-0.456572,1.502282,-1.648008,-2.925736,1.161636,-1.486322,-0.797601,0.3107,1.256608,-0.718465,-0.632657,-1.234545,0.023381,1.503059,-0.641227,-0.908745,-0.139012,0.556478,0.813461,-0.186172,6.4,0
65930.0,1.575427,0.609386,0.009806,-0.030641,-2.110121,-0.608851,-1.04357,-0.267789,-0.883492,-1.423971,0.862141,-1.725405,2.405718,-1.100502,-0.086934,-1.416021,-0.983926,0.800756,-0.757997,-0.677468,0.970275,1.913614,-0.416416,-1.933713,-0.357857,-0.271494,-0.042225,0.612441,23.17,0
65933.0,0.813686,-0.825468,0.099136,0.151808,1.768251,0.890877,-0.652678,-1.245454,-0.47614,0.051224,-0.272682,-0.915486,-0.876656,0.915413,-1.891715,1.233184,0.03016,-0.83251,0.026061,0.95423,0.256771,-0.590933,-0.464507,-0.234149,0.452802,-1.608895,-0.541614,-0.078311,11.98,0
65988.0,-0.029037,-0.400645,0.097978,-2.013944,-1.794004,1.418184,-0.053785,-0.177453,-1.780206,-2.085847,0.368377,1.292833,-0.955798,0.26991,1.080281,-0.329987,1.234671,-0.376081,0.25024,1.750686,0.713901,-0.145704,-0.630907,1.0814,0.589696,0.66559,0.143064,0.844665,33.53,0
65996.0,-0.922658,-0.729596,-0.915009,0.609451,-0.674377,-0.794943,0.134459,-1.015427,0.487376,-0.568179,1.395217,1.353886,1.665541,-1.111469,-0.271942,1.054953,1.695512,-1.540697,0.663139,0.194424,0.309787,-1.045951,-0.403528,0.992383,0.964714,0.246103,1.256902,0.920461,14.28,0
66008.0,1.636178,0.609402,2.871397,-0.295695,2.047245,-0.985171,-0.096073,0.722909,-2.650502,-0.544394,2.239108,1.496858,-1.484751,-1.596286,-1.507159,-0.845976,-0.014954,0.869619,1.080501,1.853638,1.387359,-2.331707,-0.470394,-1.376844,2.384612,-0.365284,-0.723243,0.789202,17.45,0
66087.0,-0.235123,1.131941,-0.588839,0.982699,-2.509641,2.56887,0.764503,0.36736,-0.476296,-0.016022,-0.035937,-0.179206,0.307143,-0.111033,-0.045344,-0.391208,-0.123926,0.25729,0.161946,-0.063724,-0.252164,0.585947,-0.626732,-1.721238,-0.077444,0.915254,0.518849,0.824702,43.26,0
66118.0,-0.390438,0.454535,2.090271,-1.168868,0.504882,-0.35093,1.313285,0.005867,-0.268055,-1.388107,-0.92728,-0.35818,0.941171,1.551737,-0.123376,-0.328936,0.367895,0.221804,-0.162151,-0.023157,0.299733,1.189709,-0.692955,-1.285372,0.19312,-0.903457,1.429719,0.371233,3.88,0
66123.0,-0.122524,-0.032829,0.414453,0.627226,2.496655,-1.049418,0.982665,2.26196,0.395095,0.083935,-0.350398,-0.066925,-0.022349,1.1934,1.280909,-0.494725,1.316277,0.202678,0.25498,0.96004,-0.190417,0.157651,0.370706,1.493075,-1.861055,0.208061,-0.970021,1.26065,27.85,0
66132.0,-1.118597,1.139668,-0.522065,2.042024,-0.940406,0.205215,0.495161,-0.158929,-1.332886,0.379898,-1.7579,0.331246,0.192278,-0.531406,-2.470168,-2.13216,-0.901867,-0.245692,0.464122,0.147349,-1.355452,1.496208,1.176117,-0.135921,0.900503,-0.846015,-0.311517,-2.027303,16.44,0
66145.0,-0.742416,-0.352091,0.773229,0.830705,-1.163893,-0.918984,-0.363813,1.32786,0.938511,0.325217,0.433264,0.112944,0.397667,-0.856902,-0.588905,-0.853602,1.16512,1.721108,-0.009622,1.596688,0.740563,-0.101216,-1.962212,2.264718,0.964614,-0.071816,0.073365,1.481308,16.91,0
66146.0,-0.321195,-1.426532,1.408442,-0.579392,-0.445882,-1.699045,1.437709,0.911753,-1.784485,0.95395,0.730828,1.263056,-0.575046,-1.785962,-0.541727,-1.494215,1.114012,-2.464065,-0.278507,-0.984317,-0.626852,-0.298873,0.414026,0.02173,-0.054337,-0.283925,1.286127,0.725171,26.94,0
66152.0,-0.674042,-1.400394,0.167218,0.114843,-0.796077,-0.734188,0.405547,2.204527,1.349194,-0.801825,0.071773,0.39042,0.581632,1.697974,-0.263946,-0.89243,0.167607,-0.878512,0.063598,-0.653787,0.707914,1.34089,-1.110733,-1.009749,-1.010015,-0.320475,0.916699,-1.48885,19.53,0
66172.0,0.294367,1.669963,-0.894683,-0.640764,-0.624494,1.461205,0.125952,0.871091,-0.601445,0.895954,-0.123191,1.698632,0.860702,1.667039,1.100762,-0.864775,1.664393,1.656903,-1.346472,-0.065751,-0.771823,0.378573,0.185246,0.515149,-0.623237,-1.472711,-1.155474,0.725225,41.06,0
66182.0,-0.834918,-1.509442,-0.864508,0.866566,-0.906951,0.464,0.014358,0.124391,0.387823,-1.470219,0.272879,-0.396789,-0.359084,-0.488976,-0.288241,0.332231,0.747091,0.865911,3.401013,0.068542,1.217093,-0.585139,-0.913413,-0.493982,-0.855357,1.122078,1.766048,0.627345,48.38,0
66208.0,-0.026804,0.066019,0.360375,1.76966,0.991601,1.865548,-0.247531,-0.131837,0.333729,-0.82471,0.909889,-0.583421,-1.268488,2.254579,1.336845,0.560621,0.897891,0.799761,-0.117557,1.728199,1.397415,0.829022,-1.416111,-1.367057,0.541879,1.322845,-1.082554,1.12521,18.12,0
66238.0,-0.545906,0.455074,-0.141949,-0.390979,-0.162515,0.563757,1.455451,-0.543559,-0.324333,0.578639,0.543655,-0.937393,-2.360638,-1.216545,-0.544543,-0.048445,0.886103,-1.394697,-0.212359,1.53419,-0.560238,1.167913,0.886743,1.329342,-0.637688,0.00452,-0.438132,1.261236,22.13,0
66242.0,-0.00065,0.001657,-2.447683,-1.603122,1.037495,0.934218,0.2114,2.783366,-0.255265,0.746777,0.601285,1.04442,0.821243,-1.120286,-1.038866,-0.075331,0.71141,1.896289,0.742796,-0.354346,-0.157879,0.891661,-0.29057,0.731917,-1.956902,-1.131615,0.53029,2.170034,12.7,0
66260.0,-0.58201,0.592381,1.432488,0.474401,0.012942,1.423284,-1.19461,-2.075566,-1.369375,-1.725696,-0.866683,-0.140158,-0.55582,-2.429148,-0.259994,-0.072808,0.685039,1.114806,0.670676,-2.680263,-0.717809,-0.516884,-1.130154,1.580261,-0.433249,-1.010133,0.50107,-1.565399,19.19,0
66278.0,-0.974263,0.390169,-0.970473,1.692997,0.599416,0.085331,0.273395,-1.413255,-0.047107,-1.241435,1.222946,2.089391,-1.251875,-0.510449,0.181413,1.197221,2.021281,-0.013649,1.469352,0.1269,-0.392684,-1.525252,-0.685934,-0.005646,-0.434102,2.721272,0.281512,-0.248972,2.36,0
66312.0,-1.525891,-0.391493,-0.570886,-0.089425,1.907141,0.672481,0.339671,-0.259429,-0.362952,0.31775,0.598029,0.64467,0.874616,0.906813,-1.339201,0.280288,1.179597,-0.51374,-0.825492,-1.780201,-0.922414,-0.21951,1.122963,-1.462086,1.163009,0.083547,-1.494102,0.643468,29.25,0
66347.0,0.661492,0.227394,0.417768,0.73797,0.173773,0.933055,-1.230539,0.364888,0.378253,1.093643,0.698808,-0.39697,0.599656,-0.830069,-0.923869,-0.078705,-0.99806,-0.249319,0.659246,0.921065,-1.063591,-2.073684,-0.962717,-0.351275,2.298111,-0.717355,1.742022,0.746391,47.52,0
66380.0,-0.055707,-0.157272,1.180857,-0.564722,1.914533,0.599952,-0.297799,0.165272,1.135434,1.791709,0.408003,-0.456622,0.267476,-1.106813,0.765706,-0.628958,-0.443301,0.934226,0.893828,-0.841802,0.264395,0.107543,-0.60764,0.244024,0.005726,-0.231317,0.926324,-1.287212,58.78,0
66388.0,-0.385948,-0.583599,-1.294281,0.185698,-0.86179,-0.587168,0.671851,-1.568188,0.564837,1.44433,0.319284,0.801579,2.637716,0.255016,0.417604,1.06458,-0.482757,-0.715355,-0.012534,-0.282812,-1.207079,-1.279749,-1.367932,-0.504717,-1.073094,0.569634,1.437068,0.497397,18.53,0
66391.0,-0.71294,2.148377,-0.584759,-0.418166,-0.26575,0.961467,-0.809417,1.704464,-1.889705,-0.688177,0.907457,2.445395,1.583943,0.620099,-0.791872,-0.606427,0.798663,0.812574,-0.389069,-0.391591,1.113755,0.816208,0.407111,-0.691752,0.456425,-0.419347,-0.002871,0.230432,38.07,0
66408.0,0.602977,-1.951542,1.053437,0.984827,0.750399,0.39998,-1.276492,0.974678,-0.531065,-0.662162,1.982685,0.291735,-0.232087,-0.458238,0.193976,-0.722655,-2.435863,-1.128441,-0.000919,0.773528,0.646636,0.654529,-0.88563,0.22646,0.681679,0.71275,-0.538558,0.627239,262.51,0
66411.0,0.12914,-0.342745,-1.063769,-0.233413,-0.642245,-1.002315,-0.335866,-0.439466,2.233702,0.894383,-0.639048,1.110997,0.430791,-1.350596,0.083754,0.242261,-0.273994,-1.801525,-2.125237,0.737496,0.073792,-0.69516,1.058624,0.062378,-1.191549,0.161748,0.862821,-2.197608,28.4,0
66442.0,1.064886,1.146778,0.555475,-0.061084,0.266028,-0.935068,-0.872552,1.453625,-0.545308,-0.401198,0.721511,-1.965183,-0.591426,-0.489353,0.030764,0.583558,-0.084238,0.02528,-1.463294,-2.655054,-0.258458,-0.886801,-0.281059,0.429385,-1.327151,1.375887,0.57108,-0.167954,14.25,0
66453.0,0.340948,-0.601123,-0.617319,-1.956733,-2.398012,-0.086235,-1.709216,0.693217,-0.258634,-0.578649,-0.727317,-2.110104,0.469468,0.519595,-1.245673,0.49054,-1.34366,-1.583077,1.295749,-1.803635,-1.85353,-0.848889,0.505618,-0.43885,1.021274,1.203664,-0.085769,-0.517366,37.13,0
66473.0,0.868539,1.084863,-1.248669,0.96175,-0.49672,-0.118183,0.951162,-0.807554,1.091191,-1.239983,0.035784,-1.492731,-0.426437,1.025078,-1.851937,-1.635096,0.983075,-0.534061,-0.288479,0.73798,0.672121,-1.291249,-0.088095,0.070569,-0.170858,-0.720915,0.349986,-0.589144,61.8,0
66493.0,0.122417,-0.053668,0.409689,-1.724141,0.167198,1.478734,1.124469,-0.633582,0.347354,-0.49216,-0.705668,0.178776,-0.239232,-1.968608,0.936236,0.407012,0.847296,0.575584,1.125561,0.486832,-1.111628,-1.13963,-0.444593,-0.881241,-2.312977,-1.042553,1.118436,-1.082771,92.86,0
66513.0,0.232067,-0.852219,0.015824,-0.372157,-0.777018,0.387167,-0.522537,-1.188171,-0.110874,1.474296,-0.741407,-0.107135,0.738161,0.01086,-1.483905,-1.238438,-1.9077,-0.232943,-1.371176,-0.775035,0.24368,-0.215716,-1.733428,-0.180205,-0.11551,1.427295,0.111951,0.872908,25.09,0
66528.0,1.85487,1.201757,-1.127198,-0.229955,2.843028,-0.869042,-0.083067,0.929701,0.388771,-0.489902,0.956274,-1.3918,-0.412513,0.452292,-1.06097,1.297328,0.669876,1.275364,1.96059,0.267691,-1.388118,0.375092,0.304025,1.114023,-0.780067,-1.29458,-0.326768,1.424689,49.18,0
66543.0,0.258956,-0.216335,-0.094288,0.022798,1.142751,0.218053,1.855224,0.012075,-0.039286,0.904807,0.040849,2.541374,-0.610411,-0.287422,-1.717752,1.301322,1.887368,0.368509,1.487726,-1.434574,0.827987,0.59437,2.010033,0.676606,0.652812,-0.2874,1.010309,-1.301415,156.94,0
66557.0,-0.350868,-0.22033,-1.896534,0.648534,-1.52623,1.157243,-0.987015,-0.060637,0.82309,2.187396,-0.50906,-0.641253,1.1108,0.255332,0.632606,0.414946,-0.026737,-0.183459,1.708851,-1.289412,-1.414176,-0.907024,1.752469,2.084686,0.951587,-1.822279,0.702706,-0.044675,37.5,0
66558.0,-0.900914,1.493237,1.449141,-0.597724,1.062316,-0.536131,0.136206,-1.307766,-0.7268,-1.391186,-0.405668,-1.698402,2.73795,-0.540128,0.386699,0.587684,-1.547434,0.556656,-0.684796,0.2503,-0.019087,-0.267539,-0.746592,1.309377,1.494722,0.644603,0.401397,-0.896541,52.2,0
66571.0,0.494193,-0.392307,-1.764867,-0.50093,-0.148162,0.97486,0.215974,-0.119827,-0.098167,0.958866,-0.99418,0.153329,1.156433,0.124171,-0.169956,-0.176885,-1.869733,0.196167,-1.229392,0.101038,-0.568496,1.973959,-0.303117,-2.197895,-0.066181,-1.397572,0.418915,0.906684,354.34,0
66592.0,-0.954117,0.324147,0.249632,-1.04519,-0.48656,1.400401,-0.166422,-0.330797,0.16687,-0.309821,-0.157124,0.472638,0.160751,2.66225,1.643399,0.056387,0.295756,-1.085217,-0.605766,-0.008798,1.040933,0.364855,0.252598,-0.362725,-1.241479,-0.686032,-0.545967,0.595533,37.81,0
66600.0,1.555247,-0.851254,0.149238,1.754047,-0.170685,0.870967,-1.319121,2.042227,-0.649749,-0.799002,1.800444,0.94223,-0.805458,0.452344,0.577871,-1.187004,-1.087673,0.960129,0.661696,-1.129525,-0.102348,0.732975,0.158463,-0.310155,-0.757926,0.513776,-0.078547,-0.108836,26.39,0
66624.0,0.110049,0.909888,-1.978358,-0.508732,0.33296,0.198909,1.962562,0.336224,1.260453,0.842743,1.131948,-0.190654,-1.108557,1.958961,0.08271,-0.163898,-1.039019,0.671994,-2.724225,-1.584873,-1.702597,-1.185666,-0.330634,0.680787,-0.247419,0.95894,2.244396,0.251509,11.92,0
66675.0,1.042559,0.812123,0.416294,-1.282308,0.005274,-0.866279,0.432547,0.386921,-0.441851,0.71461,-0.340382,0.374045,-1.16926,-1.560327,1.501549,1.100027,0.5145,-0.841234,-0.930453,-1.319244,-0.132694,0.424939,-0.461106,1.535275,-2.189502,0.818625,-0.119922,0.07206,31.62,0
66677.0,-2.873926,-0.736439,-1.207346,1.297559,-0.621113,-1.903682,0.320232,0.979686,0.671674,-0.042624,0.750652,-1.005832,0.290703,0.463441,0.001338,-0.392943,-0.949236,-0.621501,1.081894,-0.735945,-0.367209,0.658178,-1.366991,-0.842426,-1.847158,2.103719,-0.336074,0.604217,36.36,0
66687.0,2.18785,-1.361669,-0.118874,-0.597008,-0.337619,0.037632,1.408147,0.578323,1.650721,0.086945,-0.567024,1.11821,-0.598935,0.07899,0.563822,0.885015,-0.070914,0.739448,-0.66981,-0.334258,0.521348,0.016698,-0.690065,0.866693,0.209146,-1.485894,0.424101,0.518943,252.88,0
66707.0,-0.046426,0.252129,1.1837,-1.740544,0.871794,-2.455923,-0.728612,-1.803545,1.433277,-0.315095,-0.023843,-0.306909,-0.15552,-0.135718,0.88952,0.263733,-0.769497,-1.710976,1.202443,0.471546,-0.296956,1.023246,2.181646,0.042948,1.341636,0.0428,1.786807,0.127135,150.63,0
66760.0,-0.418929,1.350881,0.139137,0.043023,0.855772,-0.080236,-1.745293,-0.339121,-0.610753,-0.863498,1.054391,-0.480723,-0.46453,-0.072123,0.335853,0.480327,0.166516,0.156078,-1.155267,0.495152,-0.974852,1.144574,-0.271836,-1.299522,0.226848,0.77484,-0.335195,0.645621,571.37,0
66765.0,1.421982,0.331614,-1.29036,-0.023338,-0.48771,-1.93813,-1.370697,1.811701,-0.375818,-0.196098,-1.226688,2.008209,0.401192,-0.342113,0.789131,1.297061,-2.068469,1.228423,-0.888679,-1.646473,2.044282,0.34328,-0.658357,1.865597,-0.473082,-1.012167,0.887211,-1.585272,8.23,0
66800.0,0.041423,-1.436647,-1.115967,0.585912,-0.968297,0.805179,-2.163515,-0.220337,-0.554923,-0.247555,-0.437325,0.369957,0.415812,-0.404631,-0.523598,0.408864,0.528268,-2.218911,-1.38626,-1.251515,-0.470444,-1.964339,0.444672,-0.999024,0.697415,-0.690602,0.860955,-0.378758,4.9,0
66823.0,-0.227743,0.650039,-0.50925,-1.678931,-1.664511,0.949161,-1.304486,-0.455214,1.38161,-0.621782,-0.789578,0.206097,1.306678,1.633972,-0.80699,0.534897,-0.145192,-0.105888,0.432381,0.307098,-1.069258,-1.06263,1.605256,-0.569729,0.555645,1.47268,-0.20551,1.384513,24.67,0
66843.0,-0.679412,1.03219,0.091552,-0.262564,0.77435,-0.245561,-0.719968,-1.689833,0.567426,0.659903,1.777438,0.431426,-0.823657,0.10507,-0.16464,1.133922,1.173325,2.389757,-0.167335,1.184052,1.485964,0.752394,-0.495162,-0.389723,0.791829,0.587261,-1.242295,-1.097202,10.16,0
66876.0,0.507079,-2.272824,0.187279,-0.611131,-0.910639,-0.525704,0.185611,-0.039669,-1.282132,-1.804271,0.150894,0.451893,0.705685,-1.69904,0.23897,0.56522,-0.559807,-0.428889,-0.515025,-0.621486,1.219666,-0.641774,-0.816471,-2.274697,0.59919,-0.879245,-0.884703,1.481845,23.32,0
66877.0,-1.269777,-1.562067,-1.54945,-1.551346,-0.797227,-0.171219,-0.410887,0.787427,0.363662,0.134794,0.264226,0.508111,-0.229125,1.53209,-0.736576,-0.658574,-0.959133,-0.90887,-1.288021,-1.246458,-0.273624,-0.297246,-0.582797,-0.918289,1.221274,1.441376,0.623697,0.231237,26.58,0
66927.0,1.444135,0.244555,-1.439155,-1.048505,0.023396,0.599438,1.266581,1.24163,0.863739,0.983928,-0.368473,-0.416878,-0.481467,0.040963,0.751319,3.182811,-0.432762,-0.649537,0.645096,-0.434186,1.295291,1.439108,1.893658,0.476681,1.592874,-1.270594,1.325732,0.827268,85.96,0
66941.0,0.259604,-0.167015,-2.852565,0.735584,-0.525103,-0.320794,0.254859,0.365674,-0.759327,-0.815653,-0.937642,0.104662,1.203196,0.189844,0.323849,-0.207877,-0.456421,-0.636743,-0.388772,-1.4118,1.324016,0.277174,0.215895,0.390542,-0.41052,0.324213,-0.641468,-0.513845,90.4,0
66946.0,-0.022056,0.072471,1.487817,-0.914366,-0.96142,-0.435863,1.037943,0.294056,2.258599,-0.065252,0.376479,0.088731,0.279285,-0.757537,0.088846,-1.12497,0.346512,0.443809,-0.198957,-0.658759,-0.749717,-0.942376,-0.727005,2.498693,0.287736,-0.246936,-0.726673,-0.149684,6.71,0
66960.0,0.588682,0.531912,0.964988,1.012548,-0.019434,-0.700485,-0.239335,0.786449,-0.654863,2.103912,-0.686635,0.507189,0.292524,0.797396,-2.053604,0.95177,-0.365786,-0.849747,0.967913,-1.81318,1.919803,0.207745,-0.147434,-1.264243,-0.268027,1.172484,0.260942,0.56175,36.56,0
66975.0,1.009864,-0.851019,-1.621525,-1.000713,-0.02949,-0.238357,-0.254473,0.514229,-0.429916,-1.061041,-0.985199,0.613941,1.071337,1.402845,-0.47503,0.176053,0.471809,0.289409,0.560711,0.696191,-0.764573,-0.620985,0.426827,-0.992661,-0.622388,0.155192,-0.491845,0.354755,16.7,0
66991.0,-0.702431,-2.382053,0.293149,-0.072967,1.256422,-0.373199,0.082054,-0.402996,-0.708007,-0.483734,-0.982763,0.123222,0.102356,-0.966201,0.838704,-0.730596,-0.025078,0.82706,1.287083,-2.36864,0.859044,0.23573,0.477458,-0.494686,0.698396,1.046788,0.558569,0.831027,21.83,0
67019.0,1.867337,1.380717,-0.676851,0.688189,1.090987,0.29554,0.632385,-1.55231,-0.074192,-0.287203,-0.977513,0.948599,-1.210514,0.912577,-0.166395,1.128496,0.373223,0.133365,-0.051182,-0.474428,0.216045,-2.071828,-0.313909,0.624167,-0.102793,0.882806,-0.804396,-1.012566,27.95,0
67023.0,0.120133,-0.608009,0.56297,-0.483416,0.2019,-2.408319,-0.320545,-0.310685,-1.746372,0.228717,-0.130014,-0.838497,1.285551,-0.995429,0.907279,-0.109069,0.937746,0.561551,-1.952416,-1.027743,-0.831867,2.334797,1.024955,1.47611,-1.128563,0.202601,-0.732091,1.58421,37.52,0
67056.0,0.499259,-0.228969,-0.65886,0.672451,0.360159,-0.32312,-0.752297,0.665054,-0.037886,-0.653757,0.223115,0.74388,0.010955,0.655348,-0.876882,1.482656,-0.838007,0.562252,-0.121947,-0.934813,-0.364342,1.752629,-0.968169,-0.962557,-0.87007,0.993555,0.181598,-0.403939,34.04,0
67061.0,-0.288403,-0.445528,-0.195458,-1.069308,-1.369745,0.230996,-0.619623,0.414506,0.168139,1.16407,0.15617,0.591241,-0.55506,-1.69139,-0.261136,-0.527802,-0.971683,0.837168,-0.323684,0.335067,-1.149234,0.188772,0.955063,1.990777,-1.3877,0.296304,-1.419602,-1.233051,40.27,0
67073.0,0.278558,0.406247,0.760091,-0.138246,1.187791,0.756658,-0.075865,0.715147,-0.356393,1.087348,0.259555,-0.248801,-0.717942,-0.217248,0.316232,0.00048,0.714416,-0.319787,0.540722,-2.369369,-0.272836,-0.339784,-1.997853,0.977292,-0.033351,0.479361,-0.403854,0.806545,17.56,0
67091.0,0.091964,0.624313,0.149896,0.480199,0.103558,0.387923,0.076402,-1.557745,-1.454175,-0.507092,1.099959,-0.006561,-1.336904,-0.292542,-0.435592,-0.222803,0.726116,0.516913,1.033329,-0.253275,0.384491,0.985109,-0.071221,-1.980438,-0.327573,1.743068,0.302487,0.055384,9.06,0
